dataset,region,main_category,middle_category,sub_category,keyword
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,다문화,이주노동자 생활 지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,다문화,이주노동자 확보 지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,여성,경력단절여성 지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,여성,여성 창업능력개발 지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,여성,여성농업인 복지서비스 강화
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,여성,여성일자리 창출
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,출산보육아동,공공산후조리원확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,출산보육아동,국공립어린이집확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,출산보육아동,난임부부지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,출산보육아동,아동급식지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,여성가족정책,출산보육아동,첫만남이용권
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,관광,국립정원문화원건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,관광,남해안해양관광벨트조성
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,관광,여수세계박람회장개발
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,관광,해양관광공사설립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,관광,해양수산박물관건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,문화,국립기와박물관 건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,문화,마한문화권 복원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,문화,문화-예술 행사 개최
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,문화,역사-인문자원 발굴
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,문화,한국화미술관 건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,체육,2023년 전국체전 지원
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,체육,생활체육시설 확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,체육,장애인체육시설 확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,문화체육관광,체육,체육인재개발원 건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,노인 및 장애인,노인 일자리 확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,노인 및 장애인,노인맞춤돌봄서비스
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,노인 및 장애인,마을경로당 공동작업장 확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,노인 및 장애인,장애인이동권 보장
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,보건,국가첨단의료복합단지 조성
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,보건,국립심뇌혈관센터 건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,보건,국립의과대학 설립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,보건,남부권역종합의료센터 건립
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,보건,지역의료보건체계구축
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,사회복지,관광취약계층 여행지원금
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,사회복지,취약계층 복지서비스확충
SURVEY1,전남,사회복지/문화/여성가족/건강/보건,보건복지,사회복지,코로나 피해 취약계층지원
SURVEY1,전남,산업/경제,농축수산,농축산업,종자전문단지조성
SURVEY1,전남,산업/경제,농축수산,농축산업,첨단농산업융복합단지 조성
SURVEY1,전남,산업/경제,농축수산,농축산업,친환경축산육성
SURVEY1,전남,산업/경제,농축수산,식품,남도음식진흥원건립
SURVEY1,전남,산업/경제,농축수산,식품,발효식초단지건립
SURVEY1,전남,산업/경제,농축수산,식품,차전문단지건립
SURVEY1,전남,산업/경제,농축수산,식품,친환경농산물유통지원
SURVEY1,전남,산업/경제,농축수산,식품,푸드바이오산업육성
SURVEY1,전남,산업/경제,농축수산,해양수산,김산업혁신클러스터 조성
SURVEY1,전남,산업/경제,농축수산,해양수산,섬발전진흥연구원건립
SURVEY1,전남,산업/경제,농축수산,해양수산,수산물혁신클러스터 조성
SURVEY1,전남,산업/경제,농축수산,해양수산,스마트양식클러스터 구축
SURVEY1,전남,산업/경제,일자리경제,사회적경제,사회적경제 기반조성
SURVEY1,전남,산업/경제,일자리경제,사회적경제,사회적경제 인적자원 발굴 및 육성
SURVEY1,전남,산업/경제,일자리경제,사회적경제,사회적경제기업 지원
SURVEY1,전남,산업/경제,일자리경제,일자리경제,상생형지역일자리
SURVEY1,전남,산업/경제,일자리경제,일자리경제,신성장일자리
SURVEY1,전남,산업/경제,일자리경제,일자리경제,코로나 피해 소상공인지원
SURVEY1,전남,산업/경제,일자리경제,일자리경제,해상풍력관련일자리
SURVEY1,전남,산업/경제,일자리경제,투자유치,솔라시도 기업도시
SURVEY1,전남,산업/경제,일자리경제,투자유치,수도권기업 지방투자 촉진
SURVEY1,전남,산업/경제,일자리경제,투자유치,해외기업 유치
SURVEY1,전남,산업/경제,산업,기반산업,친환경선박클러스터 조성
SURVEY1,전남,산업/경제,산업,기반산업,탄소중립산단 조성
SURVEY1,전남,산업/경제,산업,기반산업,해양풍력발전산업육성
SURVEY1,전남,산업/경제,산업,미래산업,글로벌 데이터 클러스터 조성
SURVEY1,전남,산업/경제,산업,미래산업,드론산업클러스터 조성
SURVEY1,전남,산업/경제,산업,미래산업,바이오헬스 산업 육성
SURVEY1,전남,산업/경제,산업,미래산업,우주개발산업 육성
SURVEY1,전남,산업/경제,산업,미래산업,탄성소재벨트산업 육성
SURVEY1,전남,산업/경제,산업,에너지산업,그린수소단지 건립
SURVEY1,전남,산업/경제,산업,에너지산업,방사광가속기 유치
SURVEY1,전남,산업/경제,산업,에너지산업,에너지고속도로 구축
SURVEY1,전남,산업/경제,산업,에너지산업,한국에너지공대 지원
SURVEY1,전남,산업/경제,산업,에너지산업,해상풍력단지 조성
SURVEY1,경북,도시/지역발전,지역,인구감소대비,생활인구확대
SURVEY1,경북,도시/지역발전,지역,인구감소대비,일자리창출
SURVEY1,경북,도시/지역발전,지역,인구감소대비,청년인구유입
SURVEY1,경북,도시/지역발전,지역,지역발전,국립 노화연구소 건립
SURVEY1,경북,도시/지역발전,지역,지역발전,대구경북신공항 건설
SURVEY1,경북,도시/지역발전,지역,지역발전,"신한울 3,4호기 건설재개"
SURVEY1,경북,도시/지역발전,지역,지역발전,영일만대교 건설
SURVEY1,경북,도시/지역발전,지역,지역정책,2025 APEC 정상회의 경주 개최
SURVEY1,경북,도시/지역발전,지역,지역정책,새마을운동 세계화
SURVEY1,경북,도시/지역발전,지역,지역정책,지역소멸 대책
SURVEY1,경북,도시/지역발전,교통,대중교통 ,공유 킥보드 및 자전거 도입
SURVEY1,경북,도시/지역발전,교통,대중교통 ,수요응답형 통합교동체계 구축
SURVEY1,경북,도시/지역발전,교통,대중교통 ,중앙선 복선전철화
SURVEY1,경북,도시/지역발전,교통,도로,교통불균형 해소
SURVEY1,경북,도시/지역발전,교통,도로,대구경북신공항 연계교통망 구축
SURVEY1,경북,도시/지역발전,교통,도로,영일만 횡단 고속도로
SURVEY1,경북,도시/지역발전,교통,철도,KTX 구미역 신설
SURVEY1,경북,도시/지역발전,교통,철도,대구경북선 광역철도 건설
SURVEY1,경북,도시/지역발전,교통,철도,동해선 철도 복선전철화
SURVEY1,경북,도시/지역발전,교통,철도,중부권 동서횡단철도
SURVEY1,경북,도시/지역발전,도시정비/주택,도시재생,구도심 재생
SURVEY1,경북,도시/지역발전,도시정비/주택,도시재생,탈원전 정책 피해지역 개발
SURVEY1,경북,도시/지역발전,도시정비/주택,도시재생,폐교 및 폐역사 등 유휴자원 활용
SURVEY1,경북,도시/지역발전,도시정비/주택,도시정비,육군사관학교 안동 이전
SURVEY1,경북,도시/지역발전,도시정비/주택,도시정비,"재개발,재건축 활성화"
SURVEY1,경북,도시/지역발전,도시정비/주택,도시정비,전통시장 정비
SURVEY1,경북,도시/지역발전,도시정비/주택,주거 ,공공주택 건설
SURVEY1,경북,도시/지역발전,도시정비/주택,주거 ,임대주택 확충
SURVEY1,경북,도시/지역발전,도시정비/주택,주거 ,주거환경개선
SURVEY1,경북,정치/행정자치,정치,자치분권,경상북도 교육혁신 시범도시 조성
SURVEY1,경북,정치/행정자치,정치,자치분권,대구특별광역시 설치
SURVEY1,경북,정치/행정자치,정치,자치분권,원전건설중단 피해지원 및 보상 특별볍 제정
SURVEY1,경북,정치/행정자치,정치,지방정부/의회,지방의회 역량강화
SURVEY1,경북,정치/행정자치,정치,지방정부/의회,지방정부 재정자립성
SURVEY1,경북,정치/행정자치,행정,균형발전,DGIST 경북캠퍼스 설치
SURVEY1,경북,정치/행정자치,행정,균형발전,공공기관이전
SURVEY1,경북,정치/행정자치,행정,균형발전,의과대학 설립
SURVEY1,경북,정치/행정자치,행정,균형발전,지방대학 지원
SURVEY1,경북,정치/행정자치,행정,행정혁신,공공기관 지역인재 의무채용
SURVEY1,경북,정치/행정자치,행정,행정혁신,대구경북 행정통합
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,소방,경북 산불특수진화대 설치
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,소방,경북지역 초대형 산불진화 헬기보강
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,소방,소방공무원 근무여건 개선
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,소방,소방청사 신개축
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,안전/치안,CCTV 설치
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,안전/치안,여성안심귀가서비스
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,안전/치안,코로나19 관련 위법
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,재난,국립 지진방재연구원 설립
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,재난,빅데이터 기반 재난 정보시스템
SURVEY1,경북,환경/소방/재난안전,소방/재난안전,재난,울산산불피해 복구 및 지원
SURVEY1,경북,환경/소방/재난안전,오염관리,기후대기,독도 기후변화 지표섬 프로젝트
SURVEY1,경북,환경/소방/재난안전,오염관리,기후대기,미세먼지 저감
SURVEY1,경북,환경/소방/재난안전,오염관리,기후대기,탄소중립 에너지 미래관 건립
SURVEY1,경북,환경/소방/재난안전,오염관리,물관리,낙동강 수질 개선
SURVEY1,경북,환경/소방/재난안전,오염관리,물관리,수질유해물질 배출량 저감
SURVEY1,경북,환경/소방/재난안전,오염관리,물관리,하수처리장 증설 및 개량
SURVEY1,경북,환경/소방/재난안전,오염관리,폐기물,폐기물 부담금 신설
SURVEY1,경북,환경/소방/재난안전,오염관리,폐기물,폐기물 재활용 활성화
SURVEY1,경북,환경/소방/재난안전,오염관리,폐기물,폐기물 처리시설 확충
SURVEY1,경북,환경/소방/재난안전,환경관리,공원,가로환경개선
SURVEY1,경북,환경/소방/재난안전,환경관리,공원,국립 백두대간 생추어리 조성
SURVEY1,경북,환경/소방/재난안전,환경관리,공원,호미곶 국가해양정원 조성
SURVEY1,경북,환경/소방/재난안전,환경관리,산림녹지,국립 산림레포츠진흥센터 조성
SURVEY1,경북,환경/소방/재난안전,환경관리,산림녹지,낙동강 생태복원
SURVEY1,경북,환경/소방/재난안전,환경관리,산림녹지,환동해 역사문화 생태계 조성
SURVEY1,경북,환경/소방/재난안전,환경관리,자원순환,미세플라스틱 저감
SURVEY1,경북,환경/소방/재난안전,환경관리,자원순환,업사이클 지원
SURVEY1,경북,환경/소방/재난안전,환경관리,자원순환,재활용품 공공기관 의무구매
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,노인,경로당 개편
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,노인,노인생활체육
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,노인,노인전문병원 및 치매병원 설치
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,노인,평생교육
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,국공립어린이집 확대
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,무상아침급식
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,아동여성청소년,생리대지원
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,국립 이민사회통합교육원 설립
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,이민사회통합교육법 제정
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,장애인복지지설 확대
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,장애인일자리확대
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,복지,장애인/이주민,저상버스 보급 확대
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,공공의료,공공의료 불균형 해소
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,공공의료,국립공공보건의료대학 유치
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,공공의료,종합병원 설립
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,무료예방접종 도입
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,지역건강 돌봄시스템 구축
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,보건위생/감염병,지역의료보건체계 구축
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,저출산,공공산후조리원  설립
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,저출산,분만인프라 구축
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,보건,저출산,육아 기본수당 확대
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,K-관광컨텐츠 개발
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,낙동 문화탐방 플랫폼 조성
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,낙동강 철기로드 조성
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,관광,해양레저복합지구 조성
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,K-컨텐츠산업 진흥
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,낙동문화권 에코뮤지엄 조성
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술/유산,전통문화 계승홍보
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,국제스포츠대회 유치
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,생활스포츠 인프라확충
SURVEY1,경북,사회복지/문화/여성가족/건강/보건,문화관광체육,체육,지역체육 공동체화
SURVEY1,경북,산업/경제,농림축산,가축전염병,가축방역
SURVEY1,경북,산업/경제,농림축산,가축전염병,가축백신지원
SURVEY1,경북,산업/경제,농림축산,가축전염병,동식물검역
SURVEY1,경북,산업/경제,농림축산,가축전염병,살처분보상
SURVEY1,경북,산업/경제,농림축산,농축산,경북농업과학기술연구원 건립
SURVEY1,경북,산업/경제,농림축산,농축산,경북스마트 농업클러스터 구축
SURVEY1,경북,산업/경제,농림축산,농축산,농산물위생검사
SURVEY1,경북,산업/경제,농림축산,농축산,주민참여돌볼농장 조성
SURVEY1,경북,산업/경제,농림축산,농축산,축산물이력관리
SURVEY1,경북,산업/경제,농림축산,소득보전,농가직불제
SURVEY1,경북,산업/경제,농림축산,소득보전,농산물 가격보존
SURVEY1,경북,산업/경제,농림축산,소득보전,농산물수급안정
SURVEY1,경북,산업/경제,농림축산,소득보전,자연재난시 농가구호
SURVEY1,경북,산업/경제,일자리경제,민생경제,농민수당 지원 확대
SURVEY1,경북,산업/경제,일자리경제,민생경제,중소영세 자영업자 생계 지원
SURVEY1,경북,산업/경제,일자리경제,민생경제,코로나 손실보상
SURVEY1,경북,산업/경제,일자리경제,사회적경제,ESG 도입
SURVEY1,경북,산업/경제,일자리경제,사회적경제,사회적경제 공제조합 육성
SURVEY1,경북,산업/경제,일자리경제,사회적경제,이웃사촌 청년마을 조성
SURVEY1,경북,산업/경제,일자리경제,일자리,고령친화적사업장구축
SURVEY1,경북,산업/경제,일자리경제,일자리,지역인재채용
SURVEY1,경북,산업/경제,일자리경제,일자리,청년고용할당
SURVEY1,경북,산업/경제,산업,산업단지,SMR 특화 국가산업단지 조성
SURVEY1,경북,산업/경제,산업,산업단지,구미하이테크밸리 임대전용 산업단지 조성
SURVEY1,경북,산업/경제,산업,산업단지,대구경북신공항 첨단 특화단지 조성
SURVEY1,경북,산업/경제,산업,산업단지,백신첨단 투자지구 지정
SURVEY1,경북,산업/경제,산업,에너지산업,경북에너지공사 설립
SURVEY1,경북,산업/경제,산업,에너지산업,"그린수소 생산, 실증단지 구축"
SURVEY1,경북,산업/경제,산업,에너지산업,첨단원자력연구센터 설립
SURVEY1,경북,산업/경제,산업,에너지산업,포항 신항 수소 복합터미널 구축
SURVEY1,경북,산업/경제,산업,혁신산업,국립 해양생물 종복원센터 건립
SURVEY1,경북,산업/경제,산업,혁신산업,미래자동차 디지털 핵심 전장시스템 기반육성
SURVEY1,경북,산업/경제,산업,혁신산업,백신산업클러스터 조성
SURVEY1,경북,산업/경제,산업,혁신산업,혁신형 벤처타운 조성
SURVEY1,경남,도시/지역발전,지역균형발전,부울경 메가시티,부울경 혁신도시 네트워크 구축
SURVEY1,경남,도시/지역발전,지역균형발전,부울경 메가시티,영호남 1시간 생활권 구축
SURVEY1,경남,도시/지역발전,지역균형발전,부울경 메가시티,지역산업 생태계 강화
SURVEY1,경남,도시/지역발전,지역균형발전,부울경 메가시티,항노화 산업
SURVEY1,경남,도시/지역발전,지역균형발전,서부경남발전,G-시티(경남형 첨단산업연구개발단지) 구축
SURVEY1,경남,도시/지역발전,지역균형발전,서부경남발전,미래인재양성
SURVEY1,경남,도시/지역발전,지역균형발전,서부경남발전,항공우주 혁신타운 조성
SURVEY1,경남,도시/지역발전,지역균형발전,서부경남발전,항공우주청 유치
SURVEY1,경남,도시/지역발전,지역균형발전,혁신도시,LH 지역인재 채용
SURVEY1,경남,도시/지역발전,지역균형발전,혁신도시,진주혁신도시 확대
SURVEY1,경남,도시/지역발전,지역균형발전,혁신도시,쿠팡 물류센터 협약 이행
SURVEY1,경남,도시/지역발전,지역균형발전,혁신도시,혁신도시 정주여건 강화
SURVEY1,경남,도시/지역발전,도시계획/주택건축,건축,난개발 방지
SURVEY1,경남,도시/지역발전,도시계획/주택건축,건축,토지거래허가구역 투기지역 지정
SURVEY1,경남,도시/지역발전,도시계획/주택건축,도시계획,군사보호구역 축소
SURVEY1,경남,도시/지역발전,도시계획/주택건축,도시계획,비행안전 고도 제한 완화
SURVEY1,경남,도시/지역발전,도시계획/주택건축,주택,공공임대주택 확충
SURVEY1,경남,도시/지역발전,도시계획/주택건축,주택,부동산 가격 안정
SURVEY1,경남,도시/지역발전,도시계획/주택건축,주택,청년내일주택
SURVEY1,경남,도시/지역발전,도시계획/주택건축,주택,취약계층 주거지원
SURVEY1,경남,도시/지역발전,도로/교통,교통인프라,거가대교 통행료 인하
SURVEY1,경남,도시/지역발전,도로/교통,교통인프라,남해-여수 해저터널 건설
SURVEY1,경남,도시/지역발전,도로/교통,교통인프라,마창대교 통행료 인하
SURVEY1,경남,도시/지역발전,도로/교통,대중교통,100원 택시 확대
SURVEY1,경남,도시/지역발전,도로/교통,대중교통,관역간선 급행버스(BRT) 도입
SURVEY1,경남,도시/지역발전,도로/교통,대중교통,광역대중교통
SURVEY1,경남,도시/지역발전,도로/교통,대중교통,환승 할인
SURVEY1,경남,도시/지역발전,도로/교통,철도,고속철도(KTX) 노선 확충
SURVEY1,경남,도시/지역발전,도로/교통,철도,광역급행열차 도입
SURVEY1,경남,도시/지역발전,도로/교통,철도,광역철도 추진
SURVEY1,경남,도시/지역발전,도로/교통,철도,전철 확대
SURVEY1,경남,도시/지역발전,도로/교통,철도,창원수소트램 지원
SURVEY1,경남,정치/행정자치,광역협력,광역공동사무,남부권 광역관광개발 
SURVEY1,경남,정치/행정자치,광역협력,광역공동사무,부울경 광역공동사무 발굴
SURVEY1,경남,정치/행정자치,광역협력,광역공동사무,부울경 통합환승체계 도입
SURVEY1,경남,정치/행정자치,광역협력,광역인프라,광역 급해열차 도입
SURVEY1,경남,정치/행정자치,광역협력,광역인프라,광역BRT 도입
SURVEY1,경남,정치/행정자치,광역협력,광역인프라,광역도로망 구축
SURVEY1,경남,정치/행정자치,광역협력,광역인프라,광역철도망 구축
SURVEY1,경남,정치/행정자치,광역협력,광역인프라,진주-울산 준고속열차 연장 운행
SURVEY1,경남,정치/행정자치,행정자치,자치분권,마을공동체 육성
SURVEY1,경남,정치/행정자치,행정자치,자치분권,자치경찰제 강화
SURVEY1,경남,정치/행정자치,행정자치,자치분권,자치입법권 확대
SURVEY1,경남,정치/행정자치,행정자치,자치분권,주민자치위원회 활성화
SURVEY1,경남,정치/행정자치,행정자치,자치분권,지방의회 입법역량 강화
SURVEY1,경남,정치/행정자치,행정자치,정부혁신/협치, 주민참여 확대
SURVEY1,경남,정치/행정자치,행정자치,정부혁신/협치,민관협치 기본계획 수립
SURVEY1,경남,정치/행정자치,행정자치,정부혁신/협치,위원회 정비
SURVEY1,경남,환경/소방/재난안전,산림녹지,공원,지리산 국립공원 관리
SURVEY1,경남,환경/소방/재난안전,산림녹지,공원,하천정비
SURVEY1,경남,환경/소방/재난안전,산림녹지,공원,한-아세안 국가정원 조성
SURVEY1,경남,환경/소방/재난안전,산림녹지,녹지,그린벨트 관리
SURVEY1,경남,환경/소방/재난안전,산림녹지,녹지,도시숲/마을숲 조성
SURVEY1,경남,환경/소방/재난안전,산림녹지,녹지,습지 보전
SURVEY1,경남,환경/소방/재난안전,산림녹지,녹지,야생동물보호
SURVEY1,경남,환경/소방/재난안전,산림녹지,산림,산불예방
SURVEY1,경남,환경/소방/재난안전,산림녹지,산림,생태관광 활성화
SURVEY1,경남,환경/소방/재난안전,산림녹지,산림,임업직불제 도입
SURVEY1,경남,환경/소방/재난안전,소방안전,방재,대형산불 예방
SURVEY1,경남,환경/소방/재난안전,소방안전,방재,산업재해 대책
SURVEY1,경남,환경/소방/재난안전,소방안전,방재,상습침수피해 예방
SURVEY1,경남,환경/소방/재난안전,소방안전,소방,소방인력 확보
SURVEY1,경남,환경/소방/재난안전,소방안전,소방,소방장비 현대화
SURVEY1,경남,환경/소방/재난안전,소방안전,소방,응급의료체계 확충
SURVEY1,경남,환경/소방/재난안전,소방안전,안전,고령자 교통안전
SURVEY1,경남,환경/소방/재난안전,소방안전,안전,국가기록원 안전기록관 설립
SURVEY1,경남,환경/소방/재난안전,소방안전,안전,부실공사 예방
SURVEY1,경남,환경/소방/재난안전,소방안전,안전,사회적 약자 안전 증진
SURVEY1,경남,환경/소방/재난안전,소방안전,안전,어린이 통학로 안전
SURVEY1,경남,환경/소방/재난안전,환경보전,기후대기,공기청정기 설치 보급
SURVEY1,경남,환경/소방/재난안전,환경보전,기후대기,미세먼지 저감
SURVEY1,경남,환경/소방/재난안전,환경보전,기후대기,신재생 에너지 확대
SURVEY1,경남,환경/소방/재난안전,환경보전,기후대기,전기수소버스 도입
SURVEY1,경남,환경/소방/재난안전,환경보전,기후대기,친환경 자동차 보급 확대
SURVEY1,경남,환경/소방/재난안전,환경보전,수질관리,상수원 수질 관리
SURVEY1,경남,환경/소방/재난안전,환경보전,수질관리,지하수 보호
SURVEY1,경남,환경/소방/재난안전,환경보전,수질관리,하수처리 능력 극대화
SURVEY1,경남,환경/소방/재난안전,환경보전,수질관리,함양댐 건설
SURVEY1,경남,환경/소방/재난안전,환경보전,폐기물관리,쓰레기 종량제
SURVEY1,경남,환경/소방/재난안전,환경보전,폐기물관리,일회용품 저감
SURVEY1,경남,환경/소방/재난안전,환경보전,폐기물관리,친환경 건축 지원
SURVEY1,경남,환경/소방/재난안전,환경보전,폐기물관리,해양쓰레기 수거
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,가야문화유산,국가 문화재 지정 및 승격
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,가야문화유산,문화관광권 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,가야문화유산,박물관 고도화
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,관광진흥,MICE산업 육성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,관광진흥,설산습지 생태환경 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,관광진흥,지리산권 힐링관광휴양벨트 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,관광진흥,진주박물관 이전
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,관광진흥,해양관광 활성화
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술체육,섬 문화예술 행사 활성화
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술체육,섬진강문화예술벨트 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,문화관광체육,문화예술체육,해양스포츠 선수촌 유치
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,노인복지,경로당 시설 개선
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,노인복지,노인 맞춤돌봄 서비스
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,노인복지,노인 일자리 수당
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,노인복지,노인 일자리 확충
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,보건행정,국립트라우마 치유복합단지 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,보건행정,서부경남 의료복지타운 조성
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,보건행정,의대 유치
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,보건행정,지역응급의료센터 확충
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,보건행정,진주 공공의료원 설립
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,장애인복지,교육지원센터 기능전환
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,장애인복지,복지문화관 확충
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,장애인복지,재활병원 및 건강검진기관 유치
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,보건복지,장애인복지,특수학교 설립
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,공공산후조리원 설치
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,국공립 및 공공형 어린이집 확대
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,다문화교육 강화
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,어린이안전보험 가입
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,유니세프 아동친화도시 인증 추진
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,가족/다문화 지원,찾아가는 산부인과
SURVEY1,경남,사회복지/문화/여성가족/건강/보건,여성가족아동,아동청소년/교육,DGIST 분원 유치
