record_id,election_name,province_id,province_name,province_source,subSgId,subSgName,sgTypecode,sggid,sggname,hbjname,huboid,jdname,jdid,hbjgiho,hbjjikup,hbjhakruk,doc_index,doc_type,doc_type_raw,source_id,original_available,original_url,current_available,current_pdf_path,current_pdf_path_source,current_download_url,classification,raw_fileinfo,filePathName,updtFileName,fileTypeName,fileDispYn,pdfPrvwYn,recovery_status
"620260603-1100-성동구다선거구-100162673-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110403","성동구다선거구","박영희","100162673","국민의힘","200","2","한양상사 대표","삼육보건대학교 사회복지전문학사","1","선거공보","선거공보","candidate-doc:100162673:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구다선거구-100157902-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110403","성동구다선거구","오상균","100157902","개혁신당","5070","4","변리사","홍익대학교 전자계산학과 졸업","1","선거공보","선거공보","candidate-doc:100157902:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구다선거구-100155562-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110403","성동구다선거구","강병찬","100155562","진보당","5010","5","정당인","광운대학교 전자물리학과 제적(2001.3.~2007.7.)","1","선거공보","선거공보","candidate-doc:100155562:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구라선거구-100162773-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110404","성동구라선거구","유영희","100162773","더불어민주당","100","1","영희한복 대표","미기재","1","선거공보","선거공보","candidate-doc:100162773:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구라선거구-100163308-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110404","성동구라선거구","이효성","100163308","국민의힘","200","2","정당인","한국체육대학교 교육대학원 학교체육교육전공 석사 수료","1","선거공보","선거공보","candidate-doc:100163308:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구라선거구-100162611-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110404","성동구라선거구","박종승","100162611","조국혁신당","5077","3","정당인","국민대학교 무역학과 졸업","1","선거공보","선거공보","candidate-doc:100162611:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성동구라선거구-100160482-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110404","성동구라선거구","고용필","100160482","무소속","9999","5","성동구의회의원 ","세종대학교 대학원 체육학과 박사과정 4학기 휴학","1","선거공보","선거공보","candidate-doc:100160482:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-중랑구나선거구-100162303-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110702","중랑구나선거구","나은하","100162303","더불어민주당","100","1","중랑구의회 구의원","국민대학교 정치대학원 의회·지방정치전공 재학중(석사과정)","1","선거공보","선거공보","candidate-doc:100162303:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-중랑구나선거구-100163015-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110702","중랑구나선거구","채옥희","100163015","국민의힘","200","2","정당인","서울시립대학교 도시과학대학원 사회복지학과 재학 중(도시융합복지전공 석사과정)","1","선거공보","선거공보","candidate-doc:100163015:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-중랑구마선거구-100163335-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110705","중랑구마선거구","고강섭","100163335","더불어민주당","100","1","중랑구의회 의원","경희대학교 대학원 사회학과 박사 수료","1","선거공보","선거공보","candidate-doc:100163335:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
