record_id,source_id,province_id,province_name,subSgId,subSgName,sggname,huboid,hbjname,jdname,doc_index,doc_type,current_download_url,current_pdf_path,local_markdown_repo_path,github_url,extract_status,extraction_method,quality_flag,pages,chars,bytes,recovery_class
"820260603-1100-서울특별시-친미연합-1-1","party-doc:820260603:서울특별시:친미연합:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","친미연합","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%EC%B9%9C%EB%AF%B8%EC%97%B0%ED%95%A9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_5041_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_5041_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-친미연합-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-친미연합-1-1.md","ok","pymupdf","suspiciously_short_text","2","147","420689","pack_stale_currently_available_direct_nec_recovered"
"820260603-4700-경상북도-친미연합-1-1","party-doc:820260603:경상북도:친미연합:1","4700","경상북도","820260603","광역의원비례대표선거","경상북도","","","친미연합","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84_%EC%B9%9C%EB%AF%B8%EC%97%B0%ED%95%A9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4700/003_5041_20260517_1.pdf","20260603/PDF/PBINFO_PUB/4700/003_5041_20260517_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4700-경상북도-친미연합-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4700-경상북도-친미연합-1-1.md","ok","pymupdf","suspiciously_short_text","2","146","412892","pack_stale_currently_available_direct_nec_recovered"
"820260603-4100-경기도-친미연합-1-1","party-doc:820260603:경기도:친미연합:1","4100","경기도","820260603","광역의원비례대표선거","경기도","","","친미연합","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EA%B8%B0%EB%8F%84_%EC%B9%9C%EB%AF%B8%EC%97%B0%ED%95%A9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4100/003_5041_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4100/003_5041_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-친미연합-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-친미연합-1-1.md","ok","pymupdf","suspiciously_short_text","2","150","417634","pack_stale_currently_available_direct_nec_recovered"
"820260603-2800-인천광역시-국민당-1-1","party-doc:820260603:인천광역시:국민당:1","2800","인천광역시","820260603","광역의원비례대표선거","인천광역시","","","국민당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/2800/003_2050_20260518_1.pdf","20260603/PDF/PBINFO_PUB/2800/003_2050_20260518_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2800-인천광역시-국민당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2800-인천광역시-국민당-1-1.md","ok","pymupdf","ok","2","133","82598","pack_stale_currently_available_direct_nec_recovered"
"820260603-4100-경기도-국민당-1-1","party-doc:820260603:경기도:국민당:1","4100","경기도","820260603","광역의원비례대표선거","경기도","","","국민당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EA%B8%B0%EB%8F%84_%EA%B5%AD%EB%AF%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4100/003_2050_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4100/003_2050_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-국민당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-국민당-1-1.md","ok","pymupdf","ok","2","667","2472275","pack_stale_currently_available_direct_nec_recovered"
"820260603-1100-서울특별시-국민당-1-1","party-doc:820260603:서울특별시:국민당:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","국민당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_2050_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_2050_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-국민당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-국민당-1-1.md","ok","pymupdf","ok","2","941","1618593","pack_stale_currently_available_direct_nec_recovered"
"820260603-1100-서울특별시-한국독립당-1-1","party-doc:820260603:서울특별시:한국독립당:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","한국독립당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%ED%95%9C%EA%B5%AD%EB%8F%85%EB%A6%BD%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_700_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_700_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-한국독립당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-한국독립당-1-1.md","ok","pymupdf","ok","2","968","1283067","pack_stale_currently_available_direct_nec_recovered"
"820260603-4100-경기도-한국독립당-1-1","party-doc:820260603:경기도:한국독립당:1","4100","경기도","820260603","광역의원비례대표선거","경기도","","","한국독립당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EA%B8%B0%EB%8F%84_%ED%95%9C%EA%B5%AD%EB%8F%85%EB%A6%BD%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4100/003_700_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4100/003_700_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-한국독립당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-한국독립당-1-1.md","ok","pymupdf","ok","2","1014","1917985","pack_stale_currently_available_direct_nec_recovered"
"820260603-4100-경기도-한나라당-1-1","party-doc:820260603:경기도:한나라당:1","4100","경기도","820260603","광역의원비례대표선거","경기도","","","한나라당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EA%B8%B0%EB%8F%84_%ED%95%9C%EB%82%98%EB%9D%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4100/003_1990_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4100/003_1990_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-한나라당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-한나라당-1-1.md","ok","pymupdf","ok","2","173","95985","pack_stale_currently_available_direct_nec_recovered"
"820260603-1100-서울특별시-한나라당-1-1","party-doc:820260603:서울특별시:한나라당:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","한나라당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%ED%95%9C%EB%82%98%EB%9D%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_1990_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_1990_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-한나라당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-한나라당-1-1.md","ok","pymupdf","suspiciously_short_text","2","158","116777","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-강동구-더불어민주당-1-1","party-doc:920260603:강동구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","강동구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EB%8F%99%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1125/003_100_20260524_1.pdf","20260603/PDF/PBINFO_PUB/1125/003_100_20260524_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강동구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강동구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1340","2420282","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-관악구-더불어민주당-1-1","party-doc:920260603:관악구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","관악구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B4%80%EC%95%85%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1121/003_100_20260522_1.pdf","20260603/PDF/PBINFO_PUB/1121/003_100_20260522_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-관악구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-관악구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1507","2565273","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-종로구-더불어민주당-1-1","party-doc:920260603:종로구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","종로구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A2%85%EB%A1%9C%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1101/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1101/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-종로구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-종로구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1219","2363160","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-영등포구-더불어민주당-1-1","party-doc:920260603:영등포구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","영등포구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1119/003_100_20260521_1.pdf","20260603/PDF/PBINFO_PUB/1119/003_100_20260521_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-영등포구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-영등포구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1393","2449008","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-은평구-더불어민주당-1-1","party-doc:920260603:은평구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","은평구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%9D%80%ED%8F%89%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1112/003_100_20260521_1.pdf","20260603/PDF/PBINFO_PUB/1112/003_100_20260521_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-은평구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-은평구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1331","2482358","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-강남구-더불어민주당-1-1","party-doc:920260603:강남구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","강남구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EB%82%A8%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1123/003_100_20260524_1.pdf","20260603/PDF/PBINFO_PUB/1123/003_100_20260524_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강남구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강남구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1391","2485880","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-용산구-더불어민주당-1-1","party-doc:920260603:용산구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","용산구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%9A%A9%EC%82%B0%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1103/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1103/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-용산구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-용산구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1355","2514401","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-광진구-더불어민주당-1-1","party-doc:920260603:광진구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","광진구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B4%91%EC%A7%84%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1105/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1105/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-광진구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-광진구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1300","2326774","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-동대문구-더불어민주당-1-1","party-doc:920260603:동대문구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","동대문구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1106/003_100_20260523_2.pdf","20260603/PDF/PBINFO_PUB/1106/003_100_20260523_2.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-동대문구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-동대문구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1429","2515788","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-중랑구-더불어민주당-1-1","party-doc:920260603:중랑구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","중랑구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A4%91%EB%9E%91%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1107/003_100_20260516_1.pdf","20260603/PDF/PBINFO_PUB/1107/003_100_20260516_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-중랑구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-중랑구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1364","2502145","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-서초구-더불어민주당-1-1","party-doc:920260603:서초구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","서초구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%B4%88%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1122/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1122/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-서초구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-서초구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1264","2374656","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-중구-더불어민주당-1-1","party-doc:920260603:중구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","중구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A4%91%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1102/003_100_20260516_1.pdf","20260603/PDF/PBINFO_PUB/1102/003_100_20260516_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-중구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-중구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1273","2346577","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-강북구-더불어민주당-1-1","party-doc:920260603:강북구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","강북구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EB%B6%81%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1109/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1109/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강북구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-강북구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1299","2355137","pack_stale_currently_available_direct_nec_recovered"
"920260603-1100-양천구-더불어민주당-1-1","party-doc:920260603:양천구:더불어민주당:1","1100","서울특별시","920260603","기초의원비례대표선거","양천구","","","더불어민주당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%96%91%EC%B2%9C%EA%B5%AC_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1115/003_100_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1115/003_100_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-양천구-더불어민주당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/920260603-1100-양천구-더불어민주당-1-1.md","ok","pymupdf","ok","4","1269","2374576","pack_stale_currently_available_direct_nec_recovered"
