record_id,source_id,province_id,province_name,subSgId,subSgName,sgTypecode,sggname,huboid,hbjname,jdname,doc_index,doc_type,official_record_status,external_official_search_status,accepted_source_policy
"420260603-4100-남양주시-100163188-2-선거공약서","candidate-doc:100163188:2","4100","경기도","420260603","구·시·군의 장선거","4","남양주시","100163188","주광덕","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-안산시-100154386-2-선거공약서","candidate-doc:100154386:2","4100","경기도","420260603","구·시·군의 장선거","4","안산시","100154386","천영미","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-평택시-100162688-1-선거공보","candidate-doc:100162688:1","4100","경기도","420260603","구·시·군의 장선거","4","평택시","100162688","차화열","국민의힘","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-평택시-100162688-2-선거공약서","candidate-doc:100162688:2","4100","경기도","420260603","구·시·군의 장선거","4","평택시","100162688","차화열","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-안양시-100161957-2-선거공약서","candidate-doc:100161957:2","4100","경기도","420260603","구·시·군의 장선거","4","안양시","100161957","최대호","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-안양시-100155153-2-선거공약서","candidate-doc:100155153:2","4100","경기도","420260603","구·시·군의 장선거","4","안양시","100155153","김대영","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-시흥시-100161693-1-선거공보","candidate-doc:100161693:1","4100","경기도","420260603","구·시·군의 장선거","4","시흥시","100161693","임병택","더불어민주당","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-시흥시-100161693-2-선거공약서","candidate-doc:100161693:2","4100","경기도","420260603","구·시·군의 장선거","4","시흥시","100161693","임병택","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-시흥시-100161693-3-5대공약","candidate-doc:100161693:3","4100","경기도","420260603","구·시·군의 장선거","4","시흥시","100161693","임병택","더불어민주당","3","5대공약","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-파주시-100154507-1-선거공보","candidate-doc:100154507:1","4100","경기도","420260603","구·시·군의 장선거","4","파주시","100154507","손배찬","더불어민주당","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-파주시-100154507-2-선거공약서","candidate-doc:100154507:2","4100","경기도","420260603","구·시·군의 장선거","4","파주시","100154507","손배찬","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-파주시-100156661-1-선거공보","candidate-doc:100156661:1","4100","경기도","420260603","구·시·군의 장선거","4","파주시","100156661","박용호","국민의힘","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-파주시-100156661-2-선거공약서","candidate-doc:100156661:2","4100","경기도","420260603","구·시·군의 장선거","4","파주시","100156661","박용호","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-김포시-100156825-2-선거공약서","candidate-doc:100156825:2","4100","경기도","420260603","구·시·군의 장선거","4","김포시","100156825","이기형","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-김포시-100163179-2-선거공약서","candidate-doc:100163179:2","4100","경기도","420260603","구·시·군의 장선거","4","김포시","100163179","김병수","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-의정부시-100156125-2-선거공약서","candidate-doc:100156125:2","4100","경기도","420260603","구·시·군의 장선거","4","의정부시","100156125","김원기","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-의정부시-100162555-2-선거공약서","candidate-doc:100162555:2","4100","경기도","420260603","구·시·군의 장선거","4","의정부시","100162555","김동근","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-광주시-100153835-2-선거공약서","candidate-doc:100153835:2","4100","경기도","420260603","구·시·군의 장선거","4","광주시","100153835","박관열","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-광주시-100162864-2-선거공약서","candidate-doc:100162864:2","4100","경기도","420260603","구·시·군의 장선거","4","광주시","100162864","방세환","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-하남시-100155214-2-선거공약서","candidate-doc:100155214:2","4100","경기도","420260603","구·시·군의 장선거","4","하남시","100155214","강병덕","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-하남시-100163196-2-선거공약서","candidate-doc:100163196:2","4100","경기도","420260603","구·시·군의 장선거","4","하남시","100163196","이현재","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-양주시-100154479-2-선거공약서","candidate-doc:100154479:2","4100","경기도","420260603","구·시·군의 장선거","4","양주시","100154479","정덕영","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-광명시-100161445-2-선거공약서","candidate-doc:100161445:2","4100","경기도","420260603","구·시·군의 장선거","4","광명시","100161445","박승원","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-광명시-100159184-2-선거공약서","candidate-doc:100159184:2","4100","경기도","420260603","구·시·군의 장선거","4","광명시","100159184","김정호","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-군포시-100154482-2-선거공약서","candidate-doc:100154482:2","4100","경기도","420260603","구·시·군의 장선거","4","군포시","100154482","한대희","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-군포시-100163069-2-선거공약서","candidate-doc:100163069:2","4100","경기도","420260603","구·시·군의 장선거","4","군포시","100163069","하은호","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-오산시-100158921-2-선거공약서","candidate-doc:100158921:2","4100","경기도","420260603","구·시·군의 장선거","4","오산시","100158921","조용호","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-오산시-100162963-2-선거공약서","candidate-doc:100162963:2","4100","경기도","420260603","구·시·군의 장선거","4","오산시","100162963","이권재","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-오산시-100158949-2-선거공약서","candidate-doc:100158949:2","4100","경기도","420260603","구·시·군의 장선거","4","오산시","100158949","송진영","개혁신당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-이천시-100154893-2-선거공약서","candidate-doc:100154893:2","4100","경기도","420260603","구·시·군의 장선거","4","이천시","100154893","성수석","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-이천시-100163215-2-선거공약서","candidate-doc:100163215:2","4100","경기도","420260603","구·시·군의 장선거","4","이천시","100163215","김경희","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-안성시-100154958-2-선거공약서","candidate-doc:100154958:2","4100","경기도","420260603","구·시·군의 장선거","4","안성시","100154958","김장연","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-안성시-100156147-2-선거공약서","candidate-doc:100156147:2","4100","경기도","420260603","구·시·군의 장선거","4","안성시","100156147","신원주","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-구리시-100154423-2-선거공약서","candidate-doc:100154423:2","4100","경기도","420260603","구·시·군의 장선거","4","구리시","100154423","신동화","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-포천시-100157687-2-선거공약서","candidate-doc:100157687:2","4100","경기도","420260603","구·시·군의 장선거","4","포천시","100157687","박윤국","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-포천시-100162868-2-선거공약서","candidate-doc:100162868:2","4100","경기도","420260603","구·시·군의 장선거","4","포천시","100162868","백영현","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-포천시-100163362-2-선거공약서","candidate-doc:100163362:2","4100","경기도","420260603","구·시·군의 장선거","4","포천시","100163362","이재수","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-의왕시-100154487-2-선거공약서","candidate-doc:100154487:2","4100","경기도","420260603","구·시·군의 장선거","4","의왕시","100154487","정순욱","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-의왕시-100162723-2-선거공약서","candidate-doc:100162723:2","4100","경기도","420260603","구·시·군의 장선거","4","의왕시","100162723","김성제","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-양평군-100158297-2-선거공약서","candidate-doc:100158297:2","4100","경기도","420260603","구·시·군의 장선거","4","양평군","100158297","박은미","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-양평군-100162432-2-선거공약서","candidate-doc:100162432:2","4100","경기도","420260603","구·시·군의 장선거","4","양평군","100162432","전진선","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-여주시-100162573-2-선거공약서","candidate-doc:100162573:2","4100","경기도","420260603","구·시·군의 장선거","4","여주시","100162573","이충우","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-동두천시-100157198-2-선거공약서","candidate-doc:100157198:2","4100","경기도","420260603","구·시·군의 장선거","4","동두천시","100157198","이인규","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-동두천시-100162748-2-선거공약서","candidate-doc:100162748:2","4100","경기도","420260603","구·시·군의 장선거","4","동두천시","100162748","박형덕","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-과천시-100157110-2-선거공약서","candidate-doc:100157110:2","4100","경기도","420260603","구·시·군의 장선거","4","과천시","100157110","김종천","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-과천시-100162856-2-선거공약서","candidate-doc:100162856:2","4100","경기도","420260603","구·시·군의 장선거","4","과천시","100162856","신계용","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-과천시-100162975-2-선거공약서","candidate-doc:100162975:2","4100","경기도","420260603","구·시·군의 장선거","4","과천시","100162975","고금란","개혁신당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-가평군-100159216-2-선거공약서","candidate-doc:100159216:2","4100","경기도","420260603","구·시·군의 장선거","4","가평군","100159216","김경호","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-가평군-100163623-2-선거공약서","candidate-doc:100163623:2","4100","경기도","420260603","구·시·군의 장선거","4","가평군","100163623","서태원","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-가평군-100159460-2-선거공약서","candidate-doc:100159460:2","4100","경기도","420260603","구·시·군의 장선거","4","가평군","100159460","이충선","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-가평군-100160960-2-선거공약서","candidate-doc:100160960:2","4100","경기도","420260603","구·시·군의 장선거","4","가평군","100160960","이진용","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-가평군-100159806-2-선거공약서","candidate-doc:100159806:2","4100","경기도","420260603","구·시·군의 장선거","4","가평군","100159806","신동진","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-연천군-100161054-2-선거공약서","candidate-doc:100161054:2","4100","경기도","420260603","구·시·군의 장선거","4","연천군","100161054","박충식","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-연천군-100161733-2-선거공약서","candidate-doc:100161733:2","4100","경기도","420260603","구·시·군의 장선거","4","연천군","100161733","김덕현","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4100-연천군-100161966-2-선거공약서","candidate-doc:100161966:2","4100","경기도","420260603","구·시·군의 장선거","4","연천군","100161966","송병서","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-춘천시-100161433-2-선거공약서","candidate-doc:100161433:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","춘천시","100161433","육동한","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-춘천시-100156336-2-선거공약서","candidate-doc:100156336:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","춘천시","100156336","정광열","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-원주시-100153887-2-선거공약서","candidate-doc:100153887:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","원주시","100153887","구자열","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-원주시-100162269-2-선거공약서","candidate-doc:100162269:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","원주시","100162269","원강수","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-강릉시-100154106-2-선거공약서","candidate-doc:100154106:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","강릉시","100154106","김중남","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-강릉시-100161983-2-선거공약서","candidate-doc:100161983:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","강릉시","100161983","김홍규","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-강릉시-100154117-2-선거공약서","candidate-doc:100154117:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","강릉시","100154117","김동기","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-동해시-100155866-2-선거공약서","candidate-doc:100155866:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","동해시","100155866","이정학","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-동해시-100159313-2-선거공약서","candidate-doc:100159313:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","동해시","100159313","김기하","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-동해시-100155938-2-선거공약서","candidate-doc:100155938:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","동해시","100155938","김홍수","개혁신당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-태백시-100154401-2-선거공약서","candidate-doc:100154401:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","태백시","100154401","김동구","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-태백시-100162480-2-선거공약서","candidate-doc:100162480:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","태백시","100162480","이상호","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-속초시-100154183-2-선거공약서","candidate-doc:100154183:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","속초시","100154183","김철수","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-속초시-100162392-2-선거공약서","candidate-doc:100162392:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","속초시","100162392","이병선","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-속초시-100156821-2-선거공약서","candidate-doc:100156821:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","속초시","100156821","염하나","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-삼척시-100161949-2-선거공약서","candidate-doc:100161949:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","삼척시","100161949","박상수","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-삼척시-100155103-2-선거공약서","candidate-doc:100155103:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","삼척시","100155103","김형우","개혁신당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-홍천군-100159348-1-선거공보","candidate-doc:100159348:1","5200","강원특별자치도","420260603","구·시·군의 장선거","4","홍천군","100159348","박승영","더불어민주당","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-홍천군-100159348-2-선거공약서","candidate-doc:100159348:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","홍천군","100159348","박승영","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-홍천군-100162136-1-선거공보","candidate-doc:100162136:1","5200","강원특별자치도","420260603","구·시·군의 장선거","4","홍천군","100162136","신영재","국민의힘","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-홍천군-100162136-2-선거공약서","candidate-doc:100162136:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","홍천군","100162136","신영재","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-횡성군-100159399-2-선거공약서","candidate-doc:100159399:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","횡성군","100159399","장신상","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-횡성군-100159397-2-선거공약서","candidate-doc:100159397:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","횡성군","100159397","임광식","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-횡성군-100163032-2-선거공약서","candidate-doc:100163032:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","횡성군","100163032","김명기","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-영월군-100159281-2-선거공약서","candidate-doc:100159281:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","영월군","100159281","박선규","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-영월군-100159127-2-선거공약서","candidate-doc:100159127:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","영월군","100159127","김길수","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-영월군-100159124-2-선거공약서","candidate-doc:100159124:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","영월군","100159124","엄삼용","조국혁신당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-영월군-100162025-2-선거공약서","candidate-doc:100162025:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","영월군","100162025","최명서","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-평창군-100159646-2-선거공약서","candidate-doc:100159646:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","평창군","100159646","한왕기","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-평창군-100161176-2-선거공약서","candidate-doc:100161176:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","평창군","100161176","심재국","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-정선군-100162887-2-선거공약서","candidate-doc:100162887:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","정선군","100162887","최승준","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-정선군-100159163-2-선거공약서","candidate-doc:100159163:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","정선군","100159163","최철규","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-철원군-100158521-2-선거공약서","candidate-doc:100158521:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","철원군","100158521","한금석","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-철원군-100158762-2-선거공약서","candidate-doc:100158762:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","철원군","100158762","김동일","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-철원군-100159147-2-선거공약서","candidate-doc:100159147:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","철원군","100159147","고기영","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-화천군-100158943-2-선거공약서","candidate-doc:100158943:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","화천군","100158943","김세훈","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-화천군-100159013-2-선거공약서","candidate-doc:100159013:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","화천군","100159013","최명수","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-양구군-100160581-2-선거공약서","candidate-doc:100160581:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","양구군","100160581","김왕규","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-양구군-100162724-2-선거공약서","candidate-doc:100162724:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","양구군","100162724","서흥원","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-인제군-100160490-2-선거공약서","candidate-doc:100160490:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","인제군","100160490","엄윤순","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-인제군-100159265-2-선거공약서","candidate-doc:100159265:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","인제군","100159265","한상철","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-고성군-100160161-2-선거공약서","candidate-doc:100160161:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","고성군","100160161","함명준","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-고성군-100159861-2-선거공약서","candidate-doc:100159861:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","고성군","100159861","박효동","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-양양군-100158374-2-선거공약서","candidate-doc:100158374:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","양양군","100158374","김정중","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-5200-양양군-100158565-2-선거공약서","candidate-doc:100158565:2","5200","강원특별자치도","420260603","구·시·군의 장선거","4","양양군","100158565","고제철","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-청주시-100154752-2-선거공약서","candidate-doc:100154752:2","4300","충청북도","420260603","구·시·군의 장선거","4","청주시","100154752","이장섭","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-청주시-100162973-2-선거공약서","candidate-doc:100162973:2","4300","충청북도","420260603","구·시·군의 장선거","4","청주시","100162973","이범석","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-청주시-100163217-2-선거공약서","candidate-doc:100163217:2","4300","충청북도","420260603","구·시·군의 장선거","4","청주시","100163217","한현구","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-충주시-100159899-2-선거공약서","candidate-doc:100159899:2","4300","충청북도","420260603","구·시·군의 장선거","4","충주시","100159899","맹정섭","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-충주시-100154335-2-선거공약서","candidate-doc:100154335:2","4300","충청북도","420260603","구·시·군의 장선거","4","충주시","100154335","이동석","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-제천시-100153952-2-선거공약서","candidate-doc:100153952:2","4300","충청북도","420260603","구·시·군의 장선거","4","제천시","100153952","이상천","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-제천시-100158725-1-선거공보","candidate-doc:100158725:1","4300","충청북도","420260603","구·시·군의 장선거","4","제천시","100158725","김창규","국민의힘","1","선거공보","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-제천시-100158725-2-선거공약서","candidate-doc:100158725:2","4300","충청북도","420260603","구·시·군의 장선거","4","제천시","100158725","김창규","국민의힘","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-제천시-100163653-2-선거공약서","candidate-doc:100163653:2","4300","충청북도","420260603","구·시·군의 장선거","4","제천시","100163653","송수연","무소속","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
"420260603-4300-보은군-100158573-2-선거공약서","candidate-doc:100158573:2","4300","충청북도","420260603","구·시·군의 장선거","4","보은군","100158573","하유정","더불어민주당","2","선거공약서","official_structured_record_no_public_file","reviewed_no_recoverable_official_document","official_sources_only"
